"","created_at","id","id_str","text","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","filter_level","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"39","Sun Oct 18 01:50:37 +0000 2020",1317644220207927296,"1317644220207927296","17 days from now, we are going to win the Great State of WISCONSIN, and we are going to win 4 more years in the Whi… https://t.co/aTPymbyv4o",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,585,3995,15849,60993,FALSE,FALSE,FALSE,"low","17 days from now, we are going to win the Great State of WISCONSIN, and we are going to win 4 more years in the White House! Early Voting begins on Tuesday in WISCONSIN — so make sure you GET OUT AND VOTE! #MAGA https://t.co/nZtkkXr03M","days from now we are going to win the Great State of WISCONSIN and we are going to winmore years in the White House Early Voting begins on Tuesday in WISCONSINso make sure you GET OUT AND VOTE MAGA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,2,1,1,2,1,2
"40","Sun Oct 18 01:39:02 +0000 2020",1317641305313378304,"1317641305313378308","THANK YOU WISCONSIN! https://t.co/qpU4baSJRO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,392,3638,16186,73424,FALSE,FALSE,FALSE,"low",NA,"THANK YOU WISCONSIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"41","Sat Oct 17 23:12:46 +0000 2020",1317604495652651008,"1317604495652651008","Getting ready to land in Wisconsin. See you soon!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1083,12183,19729,152505,FALSE,FALSE,NA,"low",NA,"Getting ready to land in Wisconsin See you soon",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"42","Sat Oct 17 23:05:56 +0000 2020",1317602778525528064,"1317602778525528065","Final RCP Polling Averages Had Hillary Clinton Winning MI, WI, and PA https://t.co/xFQ8beqhDe via @BreitbartNews Th… https://t.co/BmQN2kbQXu",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,702,8519,13962,50114,FALSE,FALSE,FALSE,"low","Final RCP Polling Averages Had Hillary Clinton Winning MI, WI, and PA https://t.co/xFQ8beqhDe via @BreitbartNews The Polls are Fake just like much of the reported news. I won it all against Crooked Hillary!","Final RCP Polling Averages Had Hillary Clinton Winning MI WI and PAThe Polls are Fake just like much of the reported news I won it all against Crooked Hillary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,0,1,1,1,1,1,1
"43","Sat Oct 17 23:01:30 +0000 2020",1317601661955624960,"1317601661955624960","THANK YOU MICHIGAN! 
https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,559,4436,15534,72393,FALSE,FALSE,FALSE,"low",NA,"THANK YOU MICHIGAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"44","Sat Oct 17 22:59:04 +0000 2020",1317601050489049088,"1317601050489049088","https://t.co/2eSWa4IzOe",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,286,2464,11103,46363,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"45","Sat Oct 17 22:58:56 +0000 2020",1317601014988427264,"1317601014988427264","https://t.co/iyGkxZYGV2",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,197,1623,8806,36066,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"46","Sat Oct 17 22:58:46 +0000 2020",1.317600972303e+18,"1317600972303003648","https://t.co/mRF1BvoArw",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,132,1342,8556,36057,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"47","Sat Oct 17 22:58:36 +0000 2020",1317600932750708736,"1317600932750708737","https://t.co/Y3LLPPg3eG",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,203,1372,8382,35218,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"48","Sat Oct 17 22:58:22 +0000 2020",1317600870922547200,"1317600870922547200","Joe Biden-Linked Firm Made Major Investments in Chinese Corporations https://t.co/oeDz9G2BB4 via @BreitbartNews",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,858,6317,20787,48483,FALSE,FALSE,FALSE,"low",NA,"Joe BidenLinked Firm Made Major Investments in Chinese Corporations",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"49","Sat Oct 17 22:54:57 +0000 2020",1317600013363499008,"1317600013363499008","It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we a… https://t.co/Ceur2BlQJ0",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,569,4013,15177,60409,FALSE,FALSE,FALSE,"low","It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we are going to win the state of MICHIGAN, and we are going to win 4 more years in the White House! #MAGA https://t.co/NNSY71n5RA","It was GREAT to be back in MICHIGAN with thousands of loyal hardworking American Patriotsdays from now we are going to win the state of MICHIGAN and we are going to winmore years in the White House MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,2,0,1,2,0,2
"50","Sat Oct 17 20:56:08 +0000 2020",1317570113051111424,"1317570113051111424","Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! #MAGA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1135,12911,21768,132179,FALSE,FALSE,NA,"low",NA,"Getting ready to land in Muskegon Michigan Another giant crowd See you soon MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,0,1
"51","Sat Oct 17 20:55:22 +0000 2020",1317569917793677312,"1317569917793677312","RT @chefjclark: 🚨 🚨 HUGE WIN for voting rights in MICHIGAN for President @realDonaldTrump, the GOP &amp; all Americans.

Ballot harvesting is I…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"HUGE WIN for voting rights in MICHIGAN for Presidentthe GOPall Americans

Ballot harvesting is I",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,0,1
"52","Sat Oct 17 20:48:46 +0000 2020",1317568255842676736,"1317568255842676736","GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,687,5698,20984,79433,FALSE,FALSE,FALSE,"low",NA,"GEORGIA Early voting is underway Get out and VOTE to MAKE AMERICA GREAT AGAIN",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"53","Sat Oct 17 20:12:49 +0000 2020",1317559210117271552,"1317559210117271552","Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and… https://t.co/4lWYR4pL81",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,346,4693,11746,41617,FALSE,FALSE,FALSE,"low","Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN! https://t.co/eYjTFAxaIO","Early voting in Nevada is underway Go toto get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"54","Sat Oct 17 19:40:01 +0000 2020",1317550954242166784,"1317550954242166784","RT @FoxNews: One person on an email thread allegedly involving Hunter Biden corroborates the veracity of the messages, which appear to outl…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"One person on an email thread allegedly involving Hunter Biden corroborates the veracity of the messages which appear to outl",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,1,1,1,1,1,1,1
"55","Sat Oct 17 19:39:01 +0000 2020",1317550703825485824,"1317550703825485825","Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,435,3839,19385,59361,FALSE,FALSE,FALSE,"low",NA,"Sean is a great warrior His opponent is a Pelosi puppet Vote for Sean Parnell ASAP Thanks",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,1,2,1,1,1,1,2,2
"56","Sat Oct 17 19:33:45 +0000 2020",1317549380933619712,"1317549380933619712","RT @DonaldJTrumpJr: The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,0,0,0,0,1,0
"57","Sat Oct 17 19:33:30 +0000 2020",1317549315666055168,"1317549315666055168","RT @ArthurSchwartz: Joe is losing his cool. Sounds like the NY Post is right over the target.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Joe is losing his cool Sounds like the NY Post is right over the target",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,1,1
"58","Sat Oct 17 19:18:35 +0000 2020",1317545562158268416,"1317545562158268417","100% True! https://t.co/QWvpzSopkl",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,815,7553,20392,68656,FALSE,FALSE,FALSE,"low",NA,"True",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"59","Sat Oct 17 19:17:11 +0000 2020",1317545209010454528,"1317545209010454528","Great! https://t.co/uROw5ntYPe",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,197,2298,12663,49385,FALSE,FALSE,FALSE,"low",NA,"Great",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"60","Sat Oct 17 19:15:44 +0000 2020",1317544845251063808,"1317544845251063809","Biden is a National Security threat! https://t.co/vQIY8y5zbf",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3423,21208,49679,137643,FALSE,FALSE,FALSE,"low",NA,"Biden is a National Security threat",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,0,0,0,1,0
"61","Sat Oct 17 19:13:02 +0000 2020",1317544166688235520,"1317544166688235521","RT @PamBondi: Firefighters and Law Enforcement for Trump! 🇺🇸💙🇺🇸💙⁦@TeamTrump⁩ ⁦@realDonaldTrump⁩ ⁦@WomenforTrump⁩ ⁦@DanScavino⁩ https://t.co…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Firefighters and Law Enforcement for Trump    ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,1,0
"62","Sat Oct 17 19:12:51 +0000 2020",1317544121112866816,"1317544121112866822","She’s always been terrible &amp; unfair, just like most of the Fake News reporters, but I’ll still play the game. The p… https://t.co/OC0u1vZStJ",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,633,5465,14614,52294,FALSE,FALSE,FALSE,"low","She’s always been terrible &amp; unfair, just like most of the Fake News reporters, but I’ll still play the game. The people know! How’s Steve Scully doing? https://t.co/uS3EWzfFPy","Shes always been terribleunfair just like most of the Fake News reporters but Ill still play the game The people know Hows Steve Scully doing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,1,1,0,1,0,0,2,0
"63","Sat Oct 17 19:08:02 +0000 2020",1317542906698358784,"1317542906698358789","RT @ChuckRossDC: NEW: Ron Johnson letter to Chris Wray about the Biden laptop https://t.co/OH9Imo8imO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"NEW Ron Johnson letter to Chris Wray about the Biden laptop",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0
"64","Sat Oct 17 19:07:51 +0000 2020",1317542862922387456,"1317542862922387457","RT @EricTrump: The salary of a U.S. Senator is $174,000 per year. This is Joe Biden’s house.... seems legit 🙄 https://t.co/DtD0DzXlrY",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"The salary of a US Senator isper year This is Joe Bidens house seems legit",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,1,0,1
"65","Sat Oct 17 16:19:20 +0000 2020",1317500453102493696,"1317500453102493702","SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5201,49992,47219,209869,FALSE,FALSE,NA,"low",NA,"SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRYS HISTORY CAN ANYBODY REALLY VOTE FOR THIS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,2,1,1,2,1
"66","Sat Oct 17 16:01:47 +0000 2020",1317496034034057216,"1317496034034057216","GIANT RED WAVE COMING!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16712,55759,74819,420284,FALSE,FALSE,NA,"low",NA,"GIANT RED WAVE COMING",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
"67","Sat Oct 17 16:00:33 +0000 2020",1317495725786353664,"1317495725786353670","....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primar… https://t.co/Pe2cLujUci",TRUE,1317495722133065728,"1317495722133065728",25073877,"25073877","realDonaldTrump",NA,NA,NA,NA,FALSE,321,3395,9691,39302,FALSE,FALSE,NA,"low","....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primaries, and decided to drop out of politics and gracefully “RETIRE”. @SenSasse could be next, or perhaps the Republicans should find a new and more viable candidate?","practically nothing Both Senators became totally unelectable couldnt come even close to winning their primaries and decided to drop out of politics and gracefully RETIREcould be next or perhaps the Republicans should find a new and more ble candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,1,1,1,1,0,2
"68","Sat Oct 17 16:00:32 +0000 2020",1317495722133065728,"1317495722133065728","Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former… https://t.co/Uy1SHbE2Iw",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1155,7396,15471,59795,FALSE,FALSE,NA,"low","Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former Senators Liddle’ Bob Corker, whose approval rating in Tennessee went from 55% to 4%, &amp; Jeff “the Flake” Flake, whose approval rating in Arizona went from 56% to....","Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former Senators Liddle Bob Corker whose approval rating in Tennessee went fromtoJeff the Flake Flake whose approval rating in Arizona went fromto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1,0,0,2,1
"69","Sat Oct 17 13:39:18 +0000 2020",1317460179223498752,"1317460179223498753","...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can… https://t.co/SAdcu1CoUJ",TRUE,1317460178246291456,"1317460178246291462",25073877,"25073877","realDonaldTrump",NA,NA,NA,NA,FALSE,873,10171,13903,63122,FALSE,FALSE,NA,"low","...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can’t lose to a Dem. Little Ben is a liability to the Republican Party, and an embarrassment to the Great State of Nebraska. Other than that, he’s just a wonderful guy!","Nomination to run for a second term Then he went back to his rather stupid and obnoxious ways Must feel he cant lose to a Dem Little Ben is a liability to the Republican Party and an embarrassment to the Great State of Nebraska Other than that hes just a wonderful guy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,2,2,1,3,3,1,4,2
"70","Sat Oct 17 13:39:18 +0000 2020",1317460178246291456,"1317460178246291462","The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, i… https://t.co/iAbs8r7aEE",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2745,17382,19268,78348,FALSE,FALSE,NA,"low","The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, is Little Ben Sasse of Nebraska, a State which I have gladly done so much to help. @SenSasse was as nice as a RINO can be until he recently won the Republican....","The least effective of ourRepublican Senators and a person who truly doesnt have what it takes to be great is Little Ben Sasse of Nebraska a State which I have gladly done so much to helpwas as nice as a RINO can be until he recently won the Republican",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1
"71","Sat Oct 17 13:30:39 +0000 2020",1317458002828460032,"1317458002828460033","Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,756,8949,14275,57813,FALSE,FALSE,FALSE,"low",NA,"Trump in Georgia Nobody Has Done More for the Black Community",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,1,0,1,1
"72","Sat Oct 17 04:19:44 +0000 2020",1317319360671875072,"1317319360671875072","RT @RepMattGaetz: Democrats and the media told us over and over again the Bidens were being falsely accused of improper behavior with Buris…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Democrats and the media told us over and over again the Bidens were being falsely accused of improper behavior with Buris",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,0,0,0,2,0
"73","Sat Oct 17 02:06:10 +0000 2020",1317285747318169600,"1317285747318169600","https://t.co/DZpnte42vi",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,530,9073,16403,69997,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"74","Sat Oct 17 02:05:54 +0000 2020",1317285676904181760,"1317285676904181760","https://t.co/2mkecBJH46",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,247,3413,11308,47848,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"75","Sat Oct 17 02:05:27 +0000 2020",1317285567445397504,"1317285567445397504","https://t.co/t7MUFQi3G2",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,219,2910,12151,54215,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"76","Sat Oct 17 02:04:01 +0000 2020",1317285203107147776,"1317285203107147777","RT @DanScavino: 🚨HAPPENING NOW‼️
10/16/20–Macon, GA! MAGA🇺🇸🦅
🌐https://t.co/zqgeZML9Hf https://t.co/pY20ZQ6sUz",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"HAPPENING NOW
Macon GA MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"77","Sat Oct 17 01:19:11 +0000 2020",1317273920869928960,"1317273920869928961","THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,743,7142,20706,98419,FALSE,FALSE,FALSE,"low",NA,"THANK YOU MACON GEORGIA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"78","Fri Oct 16 22:53:54 +0000 2020",1317237360094965760,"1317237360094965760","Getting ready to land in Macon, Georgia. Another giant crowd. See you soon!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1800,20659,26311,201267,FALSE,FALSE,NA,"low",NA,"Getting ready to land in Macon Georgia Another giant crowd See you soon",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,0,1
